event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lc,migration-stage,migration-stage-standard,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1150026326,true,2007-05-16 10:35:00.000,46.02,66.47,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026327,true,2007-05-18 06:38:00.000,45.98,66.466,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026328,true,2007-05-18 07:29:00.000,46.007,66.477,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026329,true,2007-05-18 07:31:00.000,46.07,66.504,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026330,true,2007-05-18 07:47:00.000,46.004,66.467,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026331,true,2007-05-18 08:08:00.000,46.103,66.48,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026332,true,2007-05-18 11:06:00.000,46.002,66.452,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026333,true,2007-05-18 11:28:00.000,45.965,66.462,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026334,true,2007-05-18 14:24:00.000,46.04,66.474,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026335,true,2007-05-18 14:49:00.000,46.061,66.486,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026336,true,2007-05-20 12:20:00.000,46.024,66.482,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026337,true,2007-05-20 13:38:00.000,45.986,66.485,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026338,true,2007-05-20 18:37:00.000,46.027,66.488,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026339,true,2007-05-20 21:42:00.000,45.994,66.488,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026340,true,2007-05-20 23:22:00.000,46.01,66.49,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026341,true,2007-05-22 00:55:00.000,46.108,66.476,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026342,true,2007-05-22 01:36:00.000,46.049,66.458,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026343,true,2007-05-22 01:42:00.000,45.973,66.476,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026344,true,2007-05-24 00:32:00.000,46.154,66.547,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026345,true,2007-05-24 01:18:00.000,46.235,66.552,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026346,true,2007-05-24 02:15:00.000,46.165,66.56,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026347,true,2007-05-24 02:27:00.000,46.19,66.554,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026348,true,2007-05-24 02:58:00.000,46.189,66.55,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026349,true,2007-05-24 07:07:00.000,46.184,66.579,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026350,true,2007-05-24 07:15:00.000,46.091,66.589,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026351,false,2007-05-24 07:15:00.000,46.109,66.602,true,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026352,true,2007-05-24 09:40:00.000,46.153,66.556,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026353,true,2007-05-24 10:27:00.000,46.199,66.578,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026354,true,2007-05-26 07:37:00.000,48.452,69.082,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025267,true,2007-08-29 13:07:00.000,49.36,68.875,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025268,true,2007-08-29 13:53:00.000,49.312,68.894,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025269,true,2007-08-29 22:50:00.000,49.313,68.915,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025270,true,2007-08-31 00:12:00.000,49.272,68.905,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025271,true,2007-08-31 02:04:00.000,49.295,68.905,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025272,true,2007-08-31 22:22:00.000,49.311,68.886,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025273,true,2007-09-02 01:32:00.000,49.258,68.847,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025274,true,2007-09-02 01:41:00.000,49.225,68.816,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025275,true,2007-09-02 09:55:00.000,50.029,68.112,,"1","flight","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025276,true,2007-09-02 10:05:00.000,50.11,68.09,,"3","flight","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025277,true,2007-09-04 06:17:00.000,49.298,67.612,,"B","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025278,true,2007-09-04 06:22:00.000,49.302,67.644,,"B","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025279,true,2007-09-04 07:29:00.000,49.265,67.621,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025280,true,2007-09-04 07:31:00.000,49.278,67.626,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025281,true,2007-09-04 07:54:00.000,49.309,67.64,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025282,true,2007-09-06 18:19:00.000,49.294,67.622,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025283,true,2007-09-06 23:03:00.000,49.309,67.617,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025284,true,2007-09-08 02:10:00.000,49.286,67.614,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025285,true,2007-09-08 02:12:00.000,49.333,67.602,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025286,true,2007-09-10 01:47:00.000,49.354,67.656,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025287,true,2007-09-10 01:50:00.000,49.352,67.66,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025288,true,2007-09-10 10:10:00.000,49.362,67.666,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025289,true,2007-09-12 09:59:00.000,52.249,68.233,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025290,true,2007-09-12 11:04:00.000,52.247,68.224,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025291,true,2007-09-12 13:11:00.000,52.209,68.221,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025292,true,2007-09-12 13:19:00.000,52.14,68.251,,"0","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025293,true,2007-09-12 14:23:00.000,52.25,68.22,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025294,true,2007-09-14 12:54:00.000,52.194,68.184,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025295,true,2007-09-14 13:37:00.000,52.276,68.184,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025296,true,2007-09-14 14:13:00.000,52.209,68.198,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025297,true,2007-09-14 14:34:00.000,52.275,68.198,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025298,true,2007-09-14 19:36:00.000,52.28,68.206,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025299,true,2007-09-14 21:37:00.000,52.264,68.203,,"2","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025300,true,2007-09-16 00:38:00.000,52.277,68.2,,"A","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025301,true,2007-09-16 00:48:00.000,52.259,68.21,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025302,true,2007-09-16 01:45:00.000,52.276,68.182,,"3","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025303,true,2007-09-16 05:50:00.000,52.323,68.189,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150025304,true,2007-09-16 18:53:00.000,52.26,68.22,,"1","stopover","fall-migration","argos-doppler-shift","Anser albifrons","72416","72416","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
